C:\LipidView Data\LV Results\200529_XtrIL_ExampleData_TAG_NL.txt	Peak Intensities																					
Sample Name						Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Kon A
820.8	273.3	Positive	Confirmed and Common Results	TAG 48:2+NH4	(-FA 16:0)	827875	737125	481250	940500	1027750	951125	525750	969000	773000	1072750	929750	686625	1202875	1323125	1354375	1396000	297625
820.8	285.3	Positive	Confirmed and Common Results	TAG 48:2+NH4	(-FA 17:1)	125000	129875	114625	187500	210875	225125	64500	211875	87125	188500	169375	87250	144375	135750	154000	167750	90125
820.8	297.3	Positive	Confirmed and Common Results	TAG 48:2+NH4	(-FA 18:2)	218750	150875	118125	238750	195750	250000	110875	446500	150250	181375	213375	101000	232250	191750	230125	191625	94000
820.8	299.3	Positive	Confirmed and Common Results	TAG 48:2+NH4	(-FA 18:1)	1600500	1145750	679500	1082875	1441000	1602750	699250	1428500	1256875	1568125	1196750	961625	1978625	2266625	2309875	2147250	206375
820.8	301.3	Positive	Confirmed and Common Results	TAG 48:2+NH4	(-FA 18:0)	61125	69875	25250	80750	66875	55500	31000	83125	47625	45250	41750	50750	61375	50875	70750	58000	0
818.7	217.3	Positive	Confirmed and Common Results	TAG 48:3+NH4	(-FA 12:0)	76125	72375	20375	64375	40500	65375	40375	65000	55500	57750	39500	31750	47375	67875	59000	61375	26125
818.7	245.3	Positive	Confirmed and Common Results	TAG 48:3+NH4	(-FA 14:0)	94875	98875	56750	111000	120375	109625	52000	144625	103125	68375	77375	47375	120250	95750	97750	78625	34000
818.7	271.3	Positive	Confirmed and Common Results	TAG 48:3+NH4	(-FA 16:1)	671875	636125	385125	850500	812125	725500	395750	831125	396000	594125	836375	388500	730125	835375	765375	658000	361875
818.7	273.3	Positive	Confirmed and Common Results	TAG 48:3+NH4	(-FA 16:0)	101750	54250	50625	75125	95125	87125	40500	142500	49125	76125	75750	50500	83250	87125	91625	61375	60250
818.7	297.3	Positive	Confirmed and Common Results	TAG 48:3+NH4	(-FA 18:2)	295750	137000	94125	169000	167750	235375	87500	248125	123500	140875	130000	107375	137750	135750	158500	161125	70000
818.7	299.3	Positive	Confirmed and Common Results	TAG 48:3+NH4	(-FA 18:1)	172625	170125	92375	153000	159250	205500	85250	196375	153750	222125	161875	140250	293875	260750	234625	230750	80125
838.8	259.3	Positive	Confirmed and Common Results	TAG 49:0+NH4	(-FA 15:0)	331750	264125	151625	331375	431250	450750	203625	437375	223875	354250	345625	177500	385500	443875	368750	421500	161000
838.8	273.3	Positive	Confirmed and Common Results	TAG 49:0+NH4	(-FA 16:0)	1424000	1190625	687000	1268625	2371875	2279375	1217125	1994000	1355000	1914375	1391000	921625	2601750	2932500	2425875	3114250	473875
838.8	287.3	Positive	Confirmed and Common Results	TAG 49:0+NH4	(-FA 17:0)	635375	559500	286750	594750	768875	827500	365125	655875	414000	782375	669375	312250	750625	795500	743500	825750	296250
838.8	301.3	Positive	Confirmed and Common Results	TAG 49:0+NH4	(-FA 18:0)	313625	243375	149125	267875	475375	441250	211875	459375	253000	389250	322000	176875	399875	485500	474375	472750	160625
836.7	245.3	Positive	Confirmed and Common Results	TAG 49:1+NH4	(-FA 14:0)	281875	247250	145875	321875	493250	570125	264250	508375	289125	340625	323375	186500	513250	567125	494125	531750	86625
836.7	259.3	Positive	Confirmed and Common Results	TAG 49:1+NH4	(-FA 15:0)	807125	626250	459375	857000	1583625	1630125	844625	1504750	911500	1118375	776625	692750	1659500	1984750	1627000	1877375	182625
836.7	271.3	Positive	Confirmed and Common Results	TAG 49:1+NH4	(-FA 16:1)	531875	509125	331625	705375	899500	976250	383125	899125	424250	656625	694000	307750	809375	849250	769250	818750	249500
836.7	273.3	Positive	Confirmed and Common Results	TAG 49:1+NH4	(-FA 16:0)	3310375	3014250	1975250	3353125	7129375	6838375	3756500	5650750	4542125	5627250	4392500	3215250	8299500	9390625	8332375	9401750	420750
836.7	285.3	Positive	Confirmed and Common Results	TAG 49:1+NH4	(-FA 17:1)	405250	372625	272750	448250	656875	664750	301125	629125	443625	713750	494500	326875	845250	866250	855250	995750	144625
836.7	287.3	Positive	Confirmed and Common Results	TAG 49:1+NH4	(-FA 17:0)	835500	443750	317750	609625	693000	913500	365875	738875	403000	532500	548250	361625	726625	739000	785625	769500	238375
836.7	299.3	Positive	Confirmed and Common Results	TAG 49:1+NH4	(-FA 18:1)	1311125	1177000	705375	1378125	3005625	3144125	1619625	2717875	1624875	2180500	1516625	1316500	3660500	3828250	3513250	3899125	233750
836.7	301.3	Positive	Confirmed and Common Results	TAG 49:1+NH4	(-FA 18:0)	121375	131125	92625	158750	220125	277250	115250	285000	99875	157000	196875	81750	150875	201375	237875	170125	86500
834.6	245.3	Positive	Confirmed and Common Results	TAG 49:2+NH4	(-FA 14:0)	452500	371625	235500	437000	632750	594500	369375	600875	447125	558000	336375	334375	594125	596500	637875	724125	61625
834.6	259.3	Positive	Confirmed and Common Results	TAG 49:2+NH4	(-FA 15:0)	364750	317750	230250	401500	445375	620625	232000	693125	346875	400625	413750	238875	481125	498875	551375	567750	162125
834.6	271.3	Positive	Confirmed and Common Results	TAG 49:2+NH4	(-FA 16:1)	1517625	1271250	773375	1581250	1863000	2143250	1019375	1907875	1373375	1822125	1602000	1051375	1990625	2222375	2049375	2317875	417000
834.6	285.3	Positive	Confirmed and Common Results	TAG 49:2+NH4	(-FA 17:1)	730750	470250	334125	547625	682125	722375	388875	708500	506000	640500	566250	396625	802750	848375	812250	857875	165125
834.6	297.3	Positive	Confirmed and Common Results	TAG 49:2+NH4	(-FA 18:2)	158250	154375	95500	178500	213125	267375	128500	430250	131375	159750	218000	133750	200375	250750	220000	172250	77750
834.6	299.3	Positive	Confirmed and Common Results	TAG 49:2+NH4	(-FA 18:1)	785625	796125	464125	831875	1032875	1416125	636000	1147500	819750	1110500	875750	660125	1338125	1541625	1392750	1392500	210000
852.8	245.3	Positive	Confirmed and Common Results	TAG 50:0+NH4	(-FA 14:0)	223625	201250	116875	162250	214625	235875	93000	239500	216375	197000	168000	120625	187625	301875	228875	243750	77500
852.8	273.3	Positive	Confirmed and Common Results	TAG 50:0+NH4	(-FA 16:0)	3018000	2476375	1382000	2508500	3725250	3244500	1849625	2599625	2177375	3519625	2401750	1581375	3352250	4401625	3757000	3814375	834000
852.8	301.3	Positive	Confirmed and Common Results	TAG 50:0+NH4	(-FA 18:0)	1492125	921875	547250	1181125	1486375	1591000	858250	1110375	946500	1482375	1124375	661375	1539250	2209500	1736750	1674500	492000
850.8	245.3	Positive	Confirmed and Common Results	TAG 50:1+NH4	(-FA 14:0)	560000	451750	272125	433375	845125	835625	423625	846875	529750	659375	467000	358750	1014875	1131375	1037500	1029250	110250
